SaleID,price
200000,1244.7671
200001,1983.9812
200002,8219.437
200003,868.0733
200004,1996.4784
200005,1185.2583
200006,458.31924
200007,3345.8635
200008,8009.414
200009,600.3118
200010,633.5307
200011,2802.56
200012,5399.6494
200013,7623.5815
200014,1030.4154
200015,255.7565
200016,1755.9028
200017,8318.518
200018,6264.634
200019,600.8577
200020,24440.535
200021,7617.0107
200022,1986.4579
200023,1563.0806
200024,708.5392
200025,8427.269
200026,444.66302
200027,12177.087
200028,4009.3765
200029,7948.0166
200030,17507.521
200031,12700.972
200032,594.5063
200033,14337.021
200034,685.141
200035,2019.1655
200036,13953.751
200037,5834.948
200038,1568.6647
200039,350.4268
200040,562.71375
200041,27847.443
200042,453.32272
200043,7700.013
200044,18740.994
200045,529.2145
200046,16842.29
200047,17675.783
200048,2078.115
200049,2855.5852
200050,403.19016
200051,4423.3237
200052,2718.1973
200053,482.95297
200054,12458.322
200055,10157.729
200056,5423.554
200057,3268.2336
200058,844.9545
200059,5202.4614
200060,7568.1504
200061,1156.5825
200062,5576.4863
200063,8089.2275
200064,1289.3794
200065,1635.1554
200066,483.15448
200067,11096.234
200068,204.81442
200069,17444.053
200070,8821.547
200071,189.62062
200072,6803.8174
200073,18288.6
200074,4865.3477
200075,13048.216
200076,2726.9207
200077,251.31535
200078,358.16653
200079,3123.8782
200080,3052.6116
200081,1982.6404
200082,4449.277
200083,399.3433
200084,1209.6824
200085,1216.8174
200086,6993.641
200087,3345.5571
200088,2973.0054
200089,33450.74
200090,2403.996
200091,216.08626
200092,1517.1992
200093,15808.879
200094,6504.102
200095,5898.298
200096,2357.8887
200097,1218.4799
200098,423.41962
200099,18770.455
200100,21335.773
200101,7394.3696
200102,1781.3436
200103,10995.394
200104,5429.201
200105,4331.593
200106,8137.5
200107,1689.2125
200108,14443.758
200109,7953.097
200110,715.1514
200111,1984.1761
200112,1799.0603
200113,545.9597
200114,2150.611
200115,1207.1282
200116,13788.161
200117,16059.595
200118,62732.203
200119,192.67998
200120,2943.347
200121,2528.1187
200122,694.2898
200123,2424.4763
200124,60232.695
200125,576.5352
200126,2972.2
200127,15177.844
200128,1637.7063
200129,5965.56
200130,3963.1646
200131,3009.846
200132,1504.0914
200133,2904.6306
200134,1388.9822
200135,2880.5278
200136,3924.7864
200137,631.5251
200138,9801.619
200139,6343.8076
200140,2609.2625
200141,1462.0458
200142,7275.5923
200143,4923.8096
200144,1381.5768
200145,6395.7847
200146,2497.4082
200147,4527.5264
200148,3249.2737
200149,213.97557
200150,10965.243
200151,5137.5054
200152,645.12317
200153,507.696
200154,7308.037
200155,2552.2488
200156,16321.336
200157,8014.045
200158,10008.046
200159,1273.0708
200160,6813.63
200161,7050.2485
200162,6654.328
200163,1276.2856
200164,16255.825
200165,14618.656
200166,23508.654
200167,3857.8494
200168,36743.7
200169,701.7333
200170,2781.297
200171,8774.99
200172,1956.402
200173,35841.883
200174,1021.72833
200175,2411.318
200176,8517.864
200177,5788.3345
200178,5301.9136
200179,3171.8926
200180,898.6727
200181,17900.652
200182,4246.4478
200183,1272.5358
200184,2048.9395
200185,3225.918
200186,3616.4282
200187,5397.224
200188,10135.886
200189,11084.05
200190,3681.3752
200191,2948.5264
200192,1100.1594
200193,4702.2495
200194,7298.7236
200195,2252.406
200196,726.6876
200197,21231.703
200198,1310.1682
200199,4434.248
200200,422.8723
200201,7894.849
200202,2014.5787
200203,1563.2909
200204,8104.866
200205,5221.681
200206,653.71063
200207,3735.6348
200208,5978.377
200209,959.7745
200210,13650.642
200211,5664.4
200212,7361.612
200213,9000.619
200214,19586.307
200215,6837.7837
200216,3335.8467
200217,1251.4619
200218,10132.145
200219,1226.5883
200220,2425.1611
200221,8505.72
200222,2216.7563
200223,761.0234
200224,12203.095
200225,3471.6118
200226,1214.469
200227,8751.044
200228,219.25172
200229,7054.762
200230,9026.332
200231,4923.396
200232,1025.5378
200233,7628.564
200234,357.71967
200235,8627.987
200236,10758.409
200237,4693.1216
200238,7308.4136
200239,8189.1997
200240,24716.193
200241,10729.277
200242,3825.0347
200243,2929.5906
200244,6660.8945
200245,3869.8394
200246,3931.5574
200247,874.9367
200248,215.52739
200249,8865.627
200250,30005.771
200251,10194.007
200252,740.5971
200253,9361.507
200254,10960.276
200255,6937.474
200256,2174.416
200257,10567.403
200258,3826.0674
200259,7911.41
200260,1494.2527
200261,3930.125
200262,2927.6602
200263,9254.725
200264,6855.8213
200265,6431.3574
200266,1015.85126
200267,14772.76
200268,7151.57
200269,3587.8152
200270,9629.472
200271,2956.31
200272,2495.5361
200273,17242.752
200274,451.2443
200275,13583.147
200276,2126.9082
200277,3206.0469
200278,1536.2545
200279,8231.142
200280,1739.6381
200281,830.56146
200282,12985.931
200283,6522.4663
200284,385.12238
200285,5157.9614
200286,3597.9465
200287,12026.8545
200288,12165.107
200289,3047.3743
200290,7223.277
200291,8518.661
200292,2033.5911
200293,9067.042
200294,6097.8154
200295,1443.0385
200296,2957.3694
200297,7466.9727
200298,1442.5187
200299,4889.7456
200300,5399.768
200301,5453.9907
200302,1488.6853
200303,5974.3237
200304,2077.994
200305,4368.5435
200306,1590.5083
200307,15603.453
200308,1607.9568
200309,1283.6128
200310,1111.9136
200311,1342.1528
200312,10981.172
200313,1690.9519
200314,3707.3022
200315,893.7933
200316,37484.938
200317,2322.3975
200318,398.939
200319,10316.15
200320,3178.4019
200321,28938.055
200322,12303.377
200323,1401.9724
200324,24477.74
200325,5751.8555
200326,2511.194
200327,25371.432
200328,200.34682
200329,7768.7295
200330,1847.1127
200331,1530.8981
200332,12709.902
200333,1209.3198
200334,440.31204
200335,1616.2517
200336,1403.6257
200337,1005.16113
200338,1974.2089
200339,13944.065
200340,27083.154
200341,2120.8665
200342,6292.637
200343,1618.7268
200344,5700.4707
200345,6465.4194
200346,1165.7661
200347,11552.613
200348,9588.45
200349,728.90826
200350,11026.689
200351,2253.6797
200352,774.668
200353,1821.8427
200354,3540.4307
200355,528.3944
200356,3284.8062
200357,2618.9653
200358,2998.4797
200359,9998.534
200360,16069.354
200361,1806.9872
200362,1945.81
200363,1440.04
200364,8031.369
200365,9803.704
200366,983.6787
200367,5744.5576
200368,5913.9927
200369,5634.423
200370,993.25885
200371,10491.352
200372,845.3552
200373,1216.5061
200374,703.56726
200375,1158.667
200376,2586.0598
200377,1800.3663
200378,1710.0294
200379,1866.9291
200380,696.88727
200381,4118.501
200382,32176.158
200383,2189.576
200384,2616.2122
200385,754.3387
200386,1045.5215
200387,3689.8906
200388,7209.3457
200389,7639.362
200390,374.66135
200391,3315.1816
200392,1049.051
200393,2984.8801
200394,4035.4875
200395,100.522194
200396,2016.8232
200397,1031.893
200398,2261.8115
200399,818.2152
200400,2065.2095
200401,4740.6387
200402,1451.3817
200403,3905.124
200404,639.0669
200405,699.12946
200406,1851.9066
200407,1510.1652
200408,6640.3604
200409,10828.689
200410,7479.5747
200411,1495.0885
200412,22218.916
200413,11007.1455
200414,4252.605
200415,9284.776
200416,7875.573
200417,1827.6425
200418,1116.7478
200419,18534.164
200420,19547.453
200421,1335.3989
200422,1554.3544
200423,962.9665
200424,51582.688
200425,8836.03
200426,3773.0671
200427,18936.635
200428,1225.5819
200429,4075.0723
200430,4125.8423
200431,2826.1052
200432,3909.8765
200433,16076.405
200434,646.7801
200435,5137.6914
200436,9796.628
200437,847.7279
200438,192.04765
200439,1117.3967
200440,1387.942
200441,1009.6219
200442,1164.3032
200443,6954.5605
200444,1249.8796
200445,2694.4827
200446,3423.0664
200447,7120.933
200448,13635.145
200449,1184.3124
200450,2577.391
200451,1005.0335
200452,3052.5474
200453,3215.4348
200454,822.3417
200455,8742.001
200456,1188.479
200457,1340.7484
200458,701.23047
200459,3988.442
200460,3045.8716
200461,3580.232
200462,4834.666
200463,8372.732
200464,1091.6256
200465,9631.208
200466,2289.9187
200467,2736.7332
200468,2235.7102
200469,127.211426
200470,9188.224
200471,347.94162
200472,8058.1787
200473,48189.445
200474,1605.8599
200475,3902.8374
200476,12092.484
200477,5103.0776
200478,4824.0757
200479,1111.0117
200480,6533.0513
200481,1757.4348
200482,1521.528
200483,3043.812
200484,2366.805
200485,4655.6855
200486,5479.667
200487,9257.179
200488,1147.4011
200489,5135.9375
200490,9174.887
200491,8587.07
200492,17847.193
200493,99.57898
200494,2378.481
200495,5066.0776
200496,358.14703
200497,619.1886
200498,17287.277
200499,811.02185
200500,5973.965
200501,4017.0444
200502,1849.2721
200503,346.01254
200504,2321.797
200505,5864.213
200506,141.89731
200507,2779.2058
200508,1881.7769
200509,1208.7383
200510,9064.283
200511,10219.337
200512,24866.781
200513,14811.966
200514,12701.371
200515,654.0366
200516,21311.857
200517,7447.8745
200518,2465.2156
200519,13088.861
200520,841.1833
200521,24033.646
200522,164.08847
200523,3907.3298
200524,8383.729
200525,523.19025
200526,405.72845
200527,3625.1082
200528,3729.3577
200529,588.11456
200530,8263.613
200531,14233.191
200532,977.1393
200533,19698.613
200534,1217.7852
200535,200.18156
200536,948.4036
200537,936.4027
200538,2877.7756
200539,6851.3564
200540,2531.4636
200541,2826.5312
200542,2277.1135
200543,3821.464
200544,506.08963
200545,3378.4243
200546,6300.4927
200547,4506.977
200548,4327.6484
200549,14510.157
200550,17005.877
200551,397.70398
200552,11720.272
200553,239.6049
200554,11442.363
200555,2023.0253
200556,3903.2769
200557,12074.54
200558,6352.2363
200559,1186.3811
200560,2735.6785
200561,4138.874
200562,20678.246
200563,6280.261
200564,10081.402
200565,25327.285
200566,7771.7534
200567,1856.6016
200568,8016.5063
200569,137.08255
200570,1928.7412
200571,3446.4087
200572,10861.013
200573,16182.997
200574,978.2626
200575,1428.9076
200576,1001.6716
200577,793.0898
200578,20929.59
200579,201.73026
200580,5443.461
200581,1439.7893
200582,6478.0986
200583,1006.25323
200584,17633.57
200585,7074.5664
200586,4370.7695
200587,1421.944
200588,3922.5894
200589,2539.2695
200590,240.82573
200591,9855.126
200592,4139.699
200593,9957.032
200594,9493.132
200595,533.5129
200596,4853.4907
200597,21538.607
200598,10750.942
200599,3584.8286
200600,6955.8477
200601,9161.027
200602,10152.798
200603,28293.709
200604,9959.578
200605,1382.624
200606,5004.7476
200607,7535.3057
200608,9415.915
200609,440.72974
200610,7550.1187
200611,11211.883
200612,10074.674
200613,1024.9717
200614,543.0898
200615,642.2299
200616,3068.2693
200617,1693.1187
200618,1952.3097
200619,252.40762
200620,2770.6165
200621,10984.733
200622,4897.835
200623,17685.344
200624,938.73486
200625,625.17926
200626,2736.6548
200627,7993.0674
200628,5417.0605
200629,7408.1426
200630,1501.6719
200631,13421.636
200632,1638.9968
200633,4408.732
200634,2061.28
200635,4475.2197
200636,16550.254
200637,18258.137
200638,1477.6664
200639,1566.7042
200640,971.65985
200641,2550.713
200642,922.8365
200643,7094.751
200644,21469.432
200645,2293.2134
200646,7438.9785
200647,10105.094
200648,108.65134
200649,6239.0283
200650,5038.9443
200651,4983.6963
200652,495.2195
200653,6300.9316
200654,2695.8132
200655,12849.08
200656,1479.2649
200657,4327.6772
200658,6835.886
200659,2626.2515
200660,7224.2344
200661,9610.323
200662,1993.4061
200663,1369.7327
200664,1886.0237
200665,5932.937
200666,2052.4575
200667,11201.984
200668,19520.068
200669,1621.6907
200670,8645.483
200671,1216.7871
200672,765.1836
200673,14103.333
200674,4637.239
200675,5937.1772
200676,5072.712
200677,8900.7295
200678,2273.0706
200679,1968.0175
200680,6373.192
200681,3114.0535
200682,2966.3972
200683,88.71409
200684,358.90683
200685,975.53424
200686,3006.7207
200687,3096.5605
200688,708.20734
200689,10969.344
200690,1796.1469
200691,3884.5002
200692,3657.1152
200693,6663.9766
200694,293.84674
200695,339.3111
200696,6707.16
200697,3985.1902
200698,30237.05
200699,522.79596
200700,1789.996
200701,7165.936
200702,1046.7717
200703,7788.7544
200704,675.5536
200705,1188.4286
200706,3694.0112
