20140901,394316409,349819646
20140902,378992997,300516457
20140903,354520103,274413420
20140904,364218839,286772710
20140905,290766696,263224294
20140906,220816848,179579879
20140907,221127792,178001048
20140908,177577812,173688034
20140909,312828806,317818856
20140910,354520103,274413420
20140911,320268294,273542765
20140912,239520406,272813442
20140913,211169865,176499998
20140914,187547911,185230368
20140915,313150438,362403876
20140916,350434923,337611103
20140917,339671548,314131365
20140918,320268294,273542765
20140919,239520406,272813442
20140920,211169865,176499998
20140921,172160676,238574283
20140922,330873540,368266467
20140923,281602932,324692306
20140924,273652876,361178603
20140925,279224899,301106757
20140926,240570451,283343469
20140927,161168766,194124938
20140928,172160676,238574283
20140929,330873540,368266467
20140930,281602932,324692306
