20140901,277775814.660126,305453568.79129815
20140902,271761136.15958625,353402394.4966936
20140903,267543995.97985357,351975217.59038025
20140904,252546198.9144665,333664765.7740624
20140905,250185898.97893673,269034983.4767118
20140906,255467161.87699053,237592075.30582723
20140907,262090903.796336,253669630.15788162
20140908,266865879.74229723,310235949.8467666
20140909,266633706.14465556,354751203.2225505
20140910,263482497.08492342,361701588.0019957
20140911,260694136.78683707,324365162.4244207
20140912,260091995.36522394,271254207.0452676
20140913,261674645.1960497,239682281.77662802
20140914,263920071.14237452,255251880.2805307
20140915,265327916.92259187,306032069.4666052
20140916,265425282.54047316,353926185.7056314
20140917,264730496.20102388,362522603.3373001
20140918,264128158.71264002,325981769.67312634
20140919,264168194.5310351,271675482.4125274
20140920,264801970.84424958,240174391.12685242
20140921,265600287.9777531,254868837.67320055
20140922,266151802.43768013,304860237.0889858
20140923,266329865.22255352,352714533.3303501
20140924,266289753.77273315,362604050.1805084
20140925,266279813.9458657,327143197.14806056
20140926,266449074.2699278,272957265.6962161
20140927,266779095.4974915,240604589.966467
20140928,267147312.9958456,254244676.0299331
20140929,267439942.11901957,303608235.5899008
20140930,267624597.30508113,351738669.1782657
