20140901,400788343,373725409
20140902,385823581,328835871
20140903,356287974,275412269
20140904,362247525,253949501
20140905,289591716,229937243
20140906,228981332,160726057
20140907,223274375,166804964
20140908,388122336,293610504
20140909,371087353,249109930
20140910,359947201,227155442
20140911,342046107,189491733
20140912,292617017,163980264
20140913,219759660,97834548
20140914,229504035,116204389
20140915,378216819,235725823
20140916,367244573,190867443
20140917,349009416,168811445
20140918,338639303,131931444
20140919,282085217,106930676
20140920,213674939,41210897
20140921,218541645,59835360
20140922,371944554,179974919
20140923,358477339,135606044
20140924,342716456,114034793
20140925,329908837,77623099
20140926,275549007,53095710
20140927,205577967,0
20140928,211978019,6953478
20140929,363955320,127564420
20140930,351390142,83669317
