20140901,333157007.54199064,380273300.44304717
20140902,328109918.08225656,350507051.28683054
20140903,311371602.62602615,340405969.28628176
20140904,314074399.37352693,300191720.1448888
20140905,242736595.70882365,286826295.5704008
20140906,180564626.66855967,194185330.2357825
20140907,170930235.2147944,235339963.57915127
20140908,318816764.69454813,362531317.2022036
20140909,325316764.1458857,337540373.2532269
20140910,315363214.49092263,328796539.49786043
20140911,301691346.6395175,290386879.31619763
20140912,247959833.1323178,277874571.8283284
20140913,186560191.8367647,187465485.53456852
20140914,197729448.14194483,226769885.51214054
20140915,322712216.6801943,356059233.8796265
20140916,329151487.2579875,331829417.618281
20140917,315479455.82765096,324317449.4714781
20140918,310759930.2915074,286679556.37174916
20140919,244752222.3369132,274245805.21907425
20140920,185571684.8087898,185161170.94749582
20140921,186313835.14845073,222444400.47620338
20140922,321015071.2050205,353089369.4235969
20140923,328142097.4542699,329151157.42687774
20140924,316044019.8082641,322374391.8134154
20140925,309761457.60450685,285127912.4059382
20140926,244904626.1400878,272540401.3601525
20140927,185533880.64921558,184377651.35637468
20140928,186807354.01671916,219804132.18370566
20140929,321015806.7661191,351446589.62657505
20140930,328191227.52067053,327633340.7000341
