20140901,326354174,290224214
20140902,291088638,270366980
20140903,310434273,307510390
20140904,315335610,287353868
20140905,288958250,261647355
20140906,247855941,215075080
20140907,240160073,223398764
20140908,309617810,296603148
20140909,309856040,283076752
20140910,333011200,288790713
20140911,300565314,293644365
20140912,261999777,261443471
20140913,221924272,229032289
20140914,233765498,252189969
20140915,311592719,287945542
20140916,324230976,317307784
20140917,288954262,308450041
20140918,297505554,281023504
20140919,266490502,264424467
20140920,243486371,210416654
20140921,239085295,245546301
20140922,285198500,303476759
20140923,281174347,292348733
20140924,281052459,307760185
20140925,278853378,298912629
20140926,249835716,289853058
20140927,217100162,250958191
20140928,231466346,277685342
20140929,285839400,307408690
20140930,286680318,307929345
