20140301,,
20140302,,
20140303,,
20140304,,
20140305,,
20140306,,
20140307,,
20140308,,
20140309,,
20140310,,
20140311,,
20140312,,
20140313,,
20140314,,
20140315,,
20140316,,
20140317,,
20140318,,
20140319,,
20140320,,
20140321,,
20140322,,
20140323,,
20140324,,
20140325,,
20140326,,
20140327,,
20140328,,
20140329,,
20140330,,
20140331,,
20140401,,
20140402,,
20140403,,
20140404,,
20140405,,
20140406,,
20140407,,
20140408,,
20140409,,
20140410,,
20140411,,
20140412,,
20140413,,
20140414,,
20140415,,
20140416,,
20140417,,
20140418,,
20140419,,
20140420,,
20140421,,
20140422,,
20140423,,
20140424,,
20140425,,
20140426,,
20140427,,
20140428,,
20140429,,
20140430,,
20140501,,
20140502,,
20140503,,
20140504,,
20140505,,
20140506,,
20140507,,
20140508,,
20140509,,
20140510,,
20140511,,
20140512,,
20140513,,
20140514,,
20140515,,
20140516,,
20140517,,
20140518,,
20140519,,
20140520,,
20140521,,
20140522,,
20140523,,
20140524,,
20140525,,
20140526,,
20140527,,
20140528,,
20140529,,
20140530,,
20140531,,
20140601,,
20140602,,
20140603,,
20140604,,
20140605,,
20140606,,
20140607,,
20140608,,
20140609,,
20140610,,
20140611,,
20140612,,
20140613,,
20140614,,
20140615,,
20140616,,
20140617,,
20140618,,
20140619,,
20140620,,
20140621,,
20140622,,
20140623,,
20140624,,
20140625,,
20140626,,
20140627,,
20140628,,
20140629,,
20140630,,
20140701,,
20140702,,
20140703,,
20140704,,
20140705,,
20140706,,
20140707,,
20140708,,
20140709,,
20140710,,
20140711,,
20140712,,
20140713,,
20140714,,
20140715,,
20140716,,
20140717,,
20140718,,
20140719,,
20140720,,
20140721,,
20140722,,
20140723,,
20140724,,
20140725,,
20140726,,
20140727,,
20140728,,
20140729,,
20140730,,
20140731,,
20140801,,
20140802,,
20140803,,
20140804,,
20140805,,
20140806,,
20140807,,
20140808,,
20140809,,
20140810,,
20140811,,
20140812,,
20140813,,
20140814,,
20140815,,
20140816,,
20140817,,
20140818,,
20140819,,
20140820,,
20140821,,
20140822,,
20140823,,
20140824,,
20140825,,
20140826,,
20140827,,
20140828,,
20140829,,
20140830,,
20140831,,
20140901,144053448.72202122,165987609.89369318
20140902,130619753.36618643,147758129.154706
20140903,130680660.31181766,139763218.98889124
20140904,144286643.5061518,161628637.76273268
20140905,141000814.70080686,161940022.96711716
20140906,137656247.00824684,161383958.60194266
20140907,137714686.00241446,151624759.4498237
20140908,142507623.93675673,158034675.22670937
20140909,131676944.92621487,151462906.7915661
20140910,130230949.19139229,148499279.90016395
20140911,140039993.1527895,162581724.41026562
20140912,137741258.84233484,154739479.7481524
20140913,135974175.6586591,162449245.0937399
20140914,134463116.1481724,156834729.235518
20140915,139279122.07371795,165830811.40971944
20140916,131745221.17820169,154732354.46106336
20140917,132097944.31686652,143872349.38371816
20140918,144606837.52104604,160337978.1512602
20140919,139499660.51930034,173750642.80432585
20140920,138621941.5021496,160418054.8065463
20140921,136624565.6716943,157876185.97058025
20140922,143586036.44088852,164730077.9634909
20140923,131199734.53928117,147496433.51965478
20140924,132669273.13506787,143262635.17923802
20140925,144057911.72301272,156005425.80764475
20140926,137118955.55178908,159837557.8912926
20140927,141975580.11993518,170892742.8596877
20140928,140287735.5558969,165778977.3511116
20140929,138410764.3374643,158336316.02621895
20140930,137218566.49432158,153120640.60930592
