20140901,230608752,273805912
20140902,168069936,215974381
20140903,167368541,237925621
20140904,283973907,332890316
20140905,279405836,299620479
20140906,278949923,296043672
20140907,275685198,283685814
20140908,239574872,278533195
20140909,174176310,221887883
20140910,170079158,244026972
20140911,289419432,342819043
20140912,292913051,317487242
20140913,298865684,321318364
20140914,294578002,310010643
20140915,251422678,297830641
20140916,180197581,230249533
20140917,177219697,244182086
20140918,302801082,341108246
20140919,309634421,318291580
20140920,309457618,324109492
20140921,291161997,311549440
20140922,235180564,297090731
20140923,161321725,231071700
20140924,167497226,252862810
20140925,307660418,360948383
20140926,326516641,346006164
20140927,332947780,351287062
20140928,318849417,329786567
20140929,268038173,302359750
20140930,198533869,224059765
