20140901,158379353,260698189
20140902,115360168,207921355
20140903,129792572,207415716
20140904,257966345,349515248
20140905,249723030,339396840
20140906,268044187,311535644
20140907,251264647,315586465
20140908,184367107,280018850
20140909,141210551,233233655
20140910,145263201,222060290
20140911,272719807,358152547
20140912,240770255,343011328
20140913,253238769,312883112
20140914,235284626,317783623
20140915,172653158,283389228
20140916,130617100,237485587
20140917,136616904,226469010
20140918,263541889,358813013
20140919,233335928,344093600
20140920,246042730,314773753
20140921,228775243,319525627
20140922,167391874,286128931
20140923,126082921,241532431
20140924,131895866,230824503
20140925,256514087,359381067
20140926,226779206,345083398
20140927,239210296,316601036
20140928,222215817,321216035
20140929,161901925,288774725
20140930,121315781,245454126
