20140901,219498375,260961495
20140902,219497593,260933924
20140903,219497554,260896037
20140904,219497566,260915178
20140905,219497653,260905127
20140906,133252829,181585225
20140907,133252797,181562043
20140908,152579361,181629857
20140909,219497655,260910077
20140910,219497659,260901119
20140911,219497668,260905645
20140912,219497677,260903268
20140913,133252764,181569855
20140914,133252759,181564374
20140915,219497678,260905980
20140916,219497672,260904439
20140917,219497674,260902321
20140918,219497674,260903391
20140919,219497675,260902829
20140920,133252757,181566221
20140921,133252757,181564925
20140922,219497675,260903470
20140923,219497674,260903106
20140924,219497674,260902605
20140925,219497674,260902858
20140926,219497674,260902725
20140927,133252757,181565362
20140928,200171124,260851794
20140929,219497674,260902877
20140930,219497674,260902790
