20140901,294346849,329869137
20140902,305870241,293974904
20140903,291724408,286114655
20140904,281920805,244979795
20140905,217906619,219313993
20140906,170495714,122298660
20140907,174436624,144690212
20140908,251061099,191847707
20140909,296536941,287381845
20140910,273499833,289768587
20140911,259267595,255923657
20140912,196077867,237636611
20140913,150718434,148732799
20140914,155202426,176987671
20140915,275374589,340245157
20140916,280940879,311002215
20140917,267252260,300184343
20140918,262751050,252940593
20140919,203657856,224605586
20140920,151185249,130012573
20140921,138917294,157085519
20140922,239455723,325188378
20140923,234284350,309345714
20140924,220372548,320657228
20140925,222986528,298896582
20140926,174662834,289277875
20140927,133524788,197157158
20140928,177072840,368189460
20140929,249295581,346917138
20140930,262467101,300415953
