20140901,413818171,414390340
20140902,421944051,396052712
20140903,410283175,405365883
20140904,406277506,383259289
20140905,343776904,376309116
20140906,292295905,297252743
20140907,308419934,330699444
20140908,302131112,384057208
20140909,464581569,499057541
20140910,440645768,508718741
20140911,428122532,482370374
20140912,358267551,469150668
20140913,297052985,382598600
20140914,301176718,405441008
20140915,454215612,569286297
20140916,445578637,534249771
20140917,426018209,516333045
20140918,416564322,461750939
20140919,338702434,422882174
20140920,254590782,315132079
20140921,226698312,322776266
20140922,350029520,479751635
20140923,322927293,448360501
20140924,297231836,443852155
20140925,288935994,406707485
20140926,214862034,380034346
20140927,137641088,271317494
20140928,218231132,519143544
20140929,270491874,395870102
20140930,271084915,341183918
