20140901,291468028,329211285
20140902,303258637,301846913
20140903,289091314,297992494
20140904,279172317,258750519
20140905,214675601,232630702
20140906,166746658,133389958
20140907,170715278,155449166
20140908,249425683,232625083
20140909,293796444,298161186
20140910,270688159,301761128
20140911,256278534,267990190
20140912,192632132,249367595
20140913,146838685,159842733
20140914,151421347,189291722
20140915,272282967,346432402
20140916,278076474,322157143
20140917,264301904,311282667
20140918,259635926,264261423
20140919,200174286,237278092
20140920,147333802,143958482
20140921,135120803,172713747
20140922,236148335,333305152
20140923,231087821,320186410
20140924,217079897,329910823
20140925,219626841,308253304
20140926,171117960,300598109
20140927,129729590,209832019
20140928,171840194,329568582
20140929,245822148,351441474
20140930,259029014,307346249
