20140901,344015471,346323436
20140902,339334383,306792241
20140903,315229548,296385955
20140904,300587371,256517836
20140905,229048724,232743729
20140906,171877417,137227106
20140907,181355323,158877445
20140908,152880436,176014560
20140909,320775030,299631032
20140910,291893163,300481418
20140911,277161843,268771226
20140912,206481904,251910324
20140913,147508500,162729376
20140914,153507620,188501642
20140915,307456945,353305214
20140916,302513765,321974050
20140917,289802184,311804210
20140918,289268309,267826478
20140919,220736165,240415049
20140920,148613264,144321828
20140921,132603592,168394390
20140922,267008457,338726138
20140923,252938168,321747143
20140924,241535330,333517974
20140925,247493458,313296848
20140926,186797411,302536234
20140927,125405774,208372572
20140928,207584682,420370339
20140929,288133776,362645295
20140930,302376738,317969559
