20140901,229519789,115012261
20140902,145587545,101883796
20140903,139415866,82797645
20140904,127488487,92886408
20140905,96375613,72293518
20140906,143153244,162476283
20140907,154656760,132101499
20140908,270451708,127385438
20140909,134021034,81636290
20140910,128562526,66548792
20140911,117622247,74434484
20140912,89024968,58103363
20140913,144856329,153719271
20140914,154827718,129509516
20140915,190959268,74087146
20140916,121448386,65574325
20140917,116182632,53339512
20140918,106069994,59785242
20140919,80036524,46571941
20140920,144645627,146825700
20140921,153925102,127306809
20140922,173358623,59490665
20140923,110398240,52581495
20140924,105864013,42835908
20140925,96866268,47941833
20140926,73310431,37400147
20140927,145842352,141219102
20140928,93771599,90641292
20140929,158140709,47714373
20140930,100724495,42214197
