20140901,287983278,310592811
20140902,295473483,287261560
20140903,286278691,282152398
20140904,279906350,255414739
20140905,238297129,238731968
20140906,207480041,175672001
20140907,210041632,190226510
20140908,259847541,220878881
20140909,289406838,282976072
20140910,274432718,284527454
20140911,265181763,262528249
20140912,224108440,250641669
20140913,194624809,192854191
20140914,197539403,211219858
20140915,275651310,317337224
20140916,279269398,298329312
20140917,270371795,291297695
20140918,267446009,260589258
20140919,229035433,242171503
20140920,194928238,180686045
20140921,186954067,198283459
20140922,252304047,307550318
20140923,248942654,297252586
20140924,239899983,304605070
20140925,241599070,290460651
20140926,210188668,284208491
20140927,183448939,224330025
20140928,211755172,335501021
20140929,258699954,321674012
20140930,267261442,291448241
