20140901,304963543,347247245
20140902,346596612,345845169
20140903,322769079,344655324
20140904,353209747,313661583
20140905,294404735,302220010
20140906,231042745,229709199
20140907,218266124,230262071
20140908,312106152,312271886
20140909,361622836,340200352
20140910,350415169,338286371
20140911,345854633,310655340
20140912,291549338,301478641
20140913,222476979,212965749
20140914,229192727,246144779
20140915,340219896,344630151
20140916,352549968,333637552
20140917,334371544,326047080
20140918,334772170,302305154
20140919,282974782,293184733
20140920,224033941,223740375
20140921,227908037,235746843
20140922,338749471,338830189
20140923,343889798,327807727
20140924,331522015,324458711
20140925,329178511,302408685
20140926,278256904,298738724
20140927,216833856,209868885
20140928,215242458,225064028
20140929,347518033,352728629
20140930,342257979,343917740
