20140901,268335424,305142297
20140902,342529567,344731179
20140903,315883290,337178974
20140904,335189421,288949279
20140905,296935076,287082138
20140906,230583036,225367420
20140907,213602835,212474642
20140908,261866567,248645563
20140909,359081010,352151938
20140910,341626237,345221385
20140911,324349694,314810923
20140912,281099980,312126147
20140913,199284746,190709272
20140914,222469396,244669759
20140915,306757785,326920810
20140916,357300907,340167199
20140917,323401576,344443955
20140918,302478770,303554838
20140919,259980602,284998869
20140920,198545673,213405562
20140921,220853687,212666929
20140922,295821090,338768071
20140923,335078312,335120644
20140924,317935133,339142925
20140925,290023267,324610913
20140926,254705215,299061647
20140927,187361327,193338966
20140928,184103851,211978790
20140929,305990257,336743800
20140930,310146540,330316814
