20140901,362260541,349413847
20140902,355622012,302629602
20140903,332241200,282691338
20140904,324480064,271195054
20140905,252769039,248131565
20140906,192094523,159712071
20140907,199259129,168650631
20140908,170561967,163617630
20140909,327184139,308208988
20140910,317130291,284715051
20140911,297484176,270212708
20140912,224310751,262477283
20140913,173168091,169505549
20140914,171673938,185340646
20140915,318416102,357681641
20140916,324989473,328844069
20140917,312977350,311681177
20140918,307559005,270306775
20140919,236070334,257396477
20140920,175397536,160760612
20140921,150357258,200800606
20140922,292154239,344328999
20140923,271577161,322116414
20140924,261640884,352881499
20140925,270096129,307779358
20140926,212770002,291202019
20140927,147248298,202272308
20140928,206967580,332536545
20140929,308501220,356172462
20140930,308290538,321736012
