20140901,292596287,342732927
20140902,304075478,301942173
20140903,289572077,290087271
20140904,279606518,251398047
20140905,214853683,228950529
20140906,168110485,137876813
20140907,172188504,159871421
20140908,249586000,165633052
20140909,294611332,295280035
20140910,271134687,295411067
20140911,256705809,264724610
20140912,192814297,248229626
20140913,148131895,162356118
20140914,152732393,187913770
20140915,273313222,347816727
20140916,278817980,317323228
20140917,264849080,307336600
20140918,260299609,264821237
20140919,200559768,237813195
20140920,148628869,145023023
20140921,136237237,169037925
20140922,236932891,334579240
20140923,231609656,318080844
20140924,217449057,329043729
20140925,220082335,309025523
20140926,171205395,297840249
20140927,130716032,207088938
20140928,173992841,429892250
20140929,247032651,358649010
20140930,260412056,315164437
