20140901,350997669,348937474
20140902,347410585,305110250
20140903,324413478,292408893
20140904,310517792,252908241
20140905,239418511,230414013
20140906,182002895,136388992
20140907,191575545,157674054
20140908,168096940,151795853
20140909,332227905,296927839
20140910,303993330,296808270
20140911,289478945,266303510
20140912,218966819,250343531
20140913,159816116,161294674
20140914,166096596,185470102
20140915,320266200,352138148
20140916,316049180,318552334
20140917,303598307,308804870
20140918,303093580,266508005
20140919,234858147,239298301
20140920,162828879,142283942
20140921,147217151,164435617
20140922,281676833,337339483
20140923,268054593,319092541
20140924,256824845,331498753
20140925,263045995,312103529
20140926,203002277,300427274
20140927,141797303,205150150
20140928,223717587,450818095
20140929,303767348,363086143
20140930,317667265,318265579
