SaleID,price
200000,1270.9784
200001,1858.0317
200002,8331.619
200003,1005.1698
200004,1997.6217
200005,1163.76
200006,473.03903
200007,3361.835
200008,9508.536
200009,575.518
200010,611.9553
200011,2418.202
200012,5470.585
200013,7646.404
200014,1126.4635
200015,244.5049
200016,1672.6409
200017,8478.577
200018,6797.603
200019,635.26733
200020,23969.117
200021,7562.652
200022,1857.453
200023,1549.5884
200024,832.9333
200025,7698.948
200026,381.69577
200027,11910.353
200028,4041.019
200029,7760.739
200030,17416.74
200031,13072.631
200032,611.8741
200033,13909.306
200034,850.6809
200035,2005.4546
200036,14407.985
200037,5567.7593
200038,1612.185
200039,338.11484
200040,602.3263
200041,27705.428
200042,424.5713
200043,7395.724
200044,18853.793
200045,573.51715
200046,16073.478
200047,17136.469
200048,1949.3743
200049,2835.195
200050,389.94873
200051,4350.1885
200052,2649.664
200053,472.3183
200054,13122.498
200055,10260.914
200056,8061.984
200057,3312.3809
200058,817.66736
200059,5255.4497
200060,8336.484
200061,1282.7384
200062,5436.015
200063,8094.769
200064,1285.6235
200065,1699.1338
200066,512.5005
200067,10577.78
200068,182.16925
200069,18290.693
200070,9224.797
200071,199.03444
200072,6675.765
200073,18574.299
200074,4714.335
200075,18019.717
200076,2735.6812
200077,172.59235
200078,344.96027
200079,2856.4653
200080,3195.9546
200081,2185.5269
200082,4592.2734
200083,394.8307
200084,1254.7323
200085,1055.1049
200086,6809.628
200087,3396.9094
200088,2792.1309
200089,34337.33
200090,2483.872
200091,233.24576
200092,1542.1357
200093,15810.809
200094,6451.054
200095,5917.3726
200096,2454.8767
200097,1204.303
200098,456.3451
200099,18996.746
200100,21152.656
200101,7284.626
200102,1786.1655
200103,10852.698
200104,5393.4365
200105,4217.5957
200106,8154.4844
200107,1350.2058
200108,14048.654
200109,8298.524
200110,902.87463
200111,1961.7163
200112,1803.9423
200113,522.86017
200114,2128.8523
200115,1227.9606
200116,13717.162
200117,16176.84
200118,67063.37
200119,181.00511
200120,2661.026
200121,2516.8845
200122,695.80554
200123,2617.1458
200124,63918.83
200125,769.968
200126,3084.137
200127,14997.286
200128,1691.0438
200129,5889.7075
200130,3744.6294
200131,2817.0217
200132,1439.4314
200133,2728.473
200134,1341.7622
200135,1711.7142
200136,3904.8596
200137,519.71497
200138,9695.956
200139,6541.687
200140,2228.6077
200141,1481.4999
200142,6803.415
200143,4642.085
200144,1390.6349
200145,6273.352
200146,2534.563
200147,4585.979
200148,3052.731
200149,206.99031
200150,10952.366
200151,5240.9224
200152,645.6025
200153,503.52795
200154,6893.321
200155,2950.1357
200156,16582.93
200157,8117.771
200158,10349.845
200159,1771.3372
200160,6618.3623
200161,7404.66
200162,6594.191
200163,814.3501
200164,16174.741
200165,14323.941
200166,22577.16
200167,3876.8079
200168,37186.516
200169,685.4558
200170,2667.5544
200171,8652.24
200172,1969.8125
200173,34923.445
200174,848.2218
200175,2309.282
200176,8159.051
200177,5984.641
200178,5281.2544
200179,3607.0396
200180,926.17725
200181,16935.535
200182,4125.1533
200183,1091.4791
200184,1584.4027
200185,3710.7378
200186,3428.8218
200187,6953.7383
200188,10396.751
200189,10579.152
200190,4185.613
200191,2800.581
200192,945.4398
200193,4789.0156
200194,7746.5244
200195,2269.48
200196,627.53986
200197,22258.535
200198,1079.4775
200199,4514.244
200200,554.2121
200201,8179.8164
200202,2142.2932
200203,1531.7903
200204,8005.313
200205,5534.7866
200206,630.4646
200207,3707.5461
200208,5784.5093
200209,1431.7578
200210,13956.452
200211,5467.742
200212,7048.85
200213,8608.005
200214,19618.312
200215,7341.7188
200216,3199.606
200217,1175.1942
200218,10379.641
200219,1253.6951
200220,2620.6536
200221,7641.5337
200222,2238.236
200223,528.3268
200224,13170.834
200225,3280.3157
200226,1188.369
200227,7939.069
200228,215.66464
200229,6978.1357
200230,9345.457
200231,4920.1943
200232,1082.1564
200233,7597.022
200234,391.02753
200235,8347.846
200236,10974.408
200237,4631.0903
200238,7200.9478
200239,8868.029
200240,26150.738
200241,11040.938
200242,3859.2188
200243,3087.0393
200244,6252.7305
200245,3952.759
200246,4177.735
200247,842.97546
200248,288.66623
200249,8740.25
200250,31179.3
200251,9998.2
200252,625.60223
200253,7942.3936
200254,10943.073
200255,6856.1875
200256,3055.7
200257,9857.928
200258,3097.4202
200259,7796.536
200260,1536.8557
200261,3993.555
200262,2658.9487
200263,8587.16
200264,6154.8945
200265,6415.422
200266,866.5285
200267,14123.808
200268,6561.941
200269,3814.4314
200270,9071.86
200271,2923.7803
200272,3635.168
200273,15939.413
200274,500.4711
200275,13689.624
200276,1688.9241
200277,3266.292
200278,1462.3368
200279,8485.988
200280,2143.8472
200281,878.7999
200282,13721.61
200283,6194.0
200284,402.50845
200285,5305.3584
200286,2543.8425
200287,12676.429
200288,11912.034
200289,3113.4058
200290,6575.211
200291,8625.132
200292,2672.314
200293,9776.924
200294,5968.668
200295,2885.0847
200296,3103.1787
200297,6928.752
200298,1402.7426
200299,4825.852
200300,5490.906
200301,5104.027
200302,1530.6914
200303,6287.3813
200304,2456.013
200305,4142.887
200306,1521.2899
200307,15455.006
200308,1431.0065
200309,1120.9386
200310,1127.6819
200311,1224.9364
200312,10911.369
200313,1695.3417
200314,3780.9
200315,802.6242
200316,40995.094
200317,2150.6294
200318,420.57343
200319,10463.292
200320,3687.1707
200321,29886.562
200322,4780.2437
200323,1298.0795
200324,24288.982
200325,5669.0215
200326,2434.6172
200327,21801.096
200328,401.87112
200329,7880.2017
200330,1851.3422
200331,1539.9144
200332,12537.362
200333,1205.5864
200334,350.4593
200335,1355.0874
200336,1441.2637
200337,854.757
200338,1973.7107
200339,13658.885
200340,28837.963
200341,1942.344
200342,6367.851
200343,1621.9197
200344,5594.942
200345,6086.1885
200346,1228.789
200347,11193.964
200348,9558.774
200349,737.10944
200350,10099.303
200351,2359.3142
200352,752.86847
200353,1652.6257
200354,3357.172
200355,587.3543
200356,3415.3132
200357,2218.1887
200358,3019.4746
200359,9706.477
200360,16310.147
200361,1814.9015
200362,2006.0728
200363,1235.4626
200364,7790.9688
200365,9309.836
200366,1063.56
200367,5489.9365
200368,5108.815
200369,5517.445
200370,998.7975
200371,10433.943
200372,1186.8585
200373,1248.7123
200374,805.49756
200375,1186.9254
200376,2551.062
200377,1784.1793
200378,1086.6151
200379,2065.1287
200380,581.1548
200381,3965.2368
200382,32715.338
200383,1833.627
200384,2270.2444
200385,732.1456
200386,1118.6608
200387,3961.7659
200388,7481.466
200389,7006.4336
200390,378.254
200391,2862.7808
200392,1122.9021
200393,2915.4995
200394,3544.871
200395,107.12466
200396,2561.8862
200397,964.8926
200398,2247.3958
200399,779.45557
200400,2146.0647
200401,5138.5933
200402,1350.4191
200403,3878.5796
200404,621.8743
200405,712.7017
200406,1915.1395
200407,1526.8771
200408,6750.276
200409,11440.781
200410,5942.2534
200411,1458.882
200412,21322.938
200413,11402.121
200414,4413.7305
200415,9186.901
200416,8258.468
200417,1685.6909
200418,1121.8527
200419,17796.543
200420,19208.314
200421,1200.7219
200422,1503.5016
200423,809.19476
200424,54334.555
200425,8795.871
200426,3934.435
200427,18920.441
200428,1187.4943
200429,3836.3333
200430,2280.105
200431,2867.5054
200432,3958.4644
200433,15541.356
200434,667.1593
200435,5225.4185
200436,10017.204
200437,775.5511
200438,174.17706
200439,1037.9236
200440,1234.0543
200441,1083.5369
200442,1014.7323
200443,5524.4175
200444,1259.8167
200445,2786.5332
200446,3643.7295
200447,7222.8564
200448,13329.595
200449,1187.4688
200450,2711.5952
200451,1054.9971
200452,2214.075
200453,3286.5488
200454,1361.3698
200455,8941.205
200456,1216.4167
200457,1386.6737
200458,698.4891
200459,3847.0928
200460,2956.557
200461,3454.3806
200462,5117.0425
200463,8665.941
200464,1133.0459
200465,8990.187
200466,2314.5183
200467,2772.0337
200468,2093.3247
200469,168.8783
200470,9220.46
200471,409.75043
200472,9249.65
200473,46794.082
200474,1581.19
200475,3766.1125
200476,11309.843
200477,5150.169
200478,4903.978
200479,1161.8865
200480,5893.6807
200481,1660.2667
200482,1452.2006
200483,2617.78
200484,2293.0308
200485,4581.073
200486,5593.576
200487,9206.172
200488,1007.85004
200489,5521.5356
200490,9260.667
200491,8317.327
200492,18479.906
200493,93.20566
200494,2370.578
200495,5387.0405
200496,354.25662
200497,618.42584
200498,17135.848
200499,782.9272
200500,5963.9556
200501,4042.4495
200502,1937.2596
200503,513.53656
200504,2474.0168
200505,5790.681
200506,146.74702
200507,3292.6682
200508,1551.1471
200509,1307.0295
200510,8756.396
200511,9764.287
200512,25829.354
200513,14266.979
200514,12014.289
200515,681.04553
200516,21464.088
200517,7882.2236
200518,2467.047
200519,13238.273
200520,975.0757
200521,23116.332
200522,149.09224
200523,4653.479
200524,8199.321
200525,506.57007
200526,404.8621
200527,5028.861
200528,3726.5625
200529,588.6887
200530,6518.2373
200531,15067.321
200532,944.9945
200533,19366.658
200534,1196.618
200535,245.53877
200536,938.7895
200537,920.02014
200538,2643.2043
200539,6653.4463
200540,2615.3337
200541,2710.324
200542,2402.4565
200543,3995.4753
200544,506.46722
200545,3782.9563
200546,5896.728
200547,4398.8516
200548,4255.0684
200549,13296.849
200550,11526.584
200551,385.418
200552,11351.275
200553,261.62003
200554,11787.715
200555,2068.8975
200556,4276.945
200557,12250.931
200558,6007.255
200559,1223.9033
200560,2899.8823
200561,3882.8887
200562,20578.52
200563,6242.0938
200564,10186.484
200565,26767.844
200566,7767.1294
200567,1842.6132
200568,8600.857
200569,148.25421
200570,1854.7592
200571,3493.7117
200572,10941.424
200573,16776.016
200574,976.3928
200575,1446.834
200576,943.3103
200577,810.735
200578,21596.51
200579,189.33932
200580,5599.1597
200581,1468.6113
200582,6397.6885
200583,1011.08453
200584,18087.643
200585,6969.6216
200586,4652.791
200587,1402.8824
200588,3936.6575
200589,2492.4465
200590,249.32245
200591,8792.835
200592,4094.1409
200593,10170.466
200594,9356.767
200595,480.69284
200596,3542.444
200597,21249.691
200598,10518.795
200599,3894.8228
200600,7140.412
200601,8010.629
200602,9883.007
200603,29057.553
200604,9941.888
200605,1326.9852
200606,4620.976
200607,7739.678
200608,9391.985
200609,555.165
200610,7425.5312
200611,12458.216
200612,10379.848
200613,992.1671
200614,465.06152
200615,472.18335
200616,2744.6633
200617,1532.4504
200618,2338.8364
200619,248.67992
200620,2339.5674
200621,9934.475
200622,4790.048
200623,17910.523
200624,823.0082
200625,1100.3857
200626,2784.2559
200627,6439.2266
200628,6841.9785
200629,7634.5034
200630,1568.3661
200631,12552.474
200632,1614.4382
200633,4380.6577
200634,1778.1891
200635,4437.9297
200636,17554.588
200637,17692.615
200638,1488.4332
200639,1595.3499
200640,948.0415
200641,2478.2988
200642,986.1049
200643,7026.457
200644,20463.947
200645,2228.1377
200646,6837.0796
200647,9625.523
200648,118.50368
200649,6083.182
200650,5270.5405
200651,5102.3867
200652,502.72482
200653,6570.5776
200654,2750.5166
200655,13347.583
200656,1423.7902
200657,4362.6094
200658,5303.34
200659,2614.0527
200660,6439.8716
200661,8979.552
200662,2006.5809
200663,1392.6357
200664,1853.6622
200665,5815.568
200666,1886.0138
200667,12157.348
200668,20499.969
200669,1647.8771
200670,8779.904
200671,1203.6301
200672,1175.2935
200673,14314.818
200674,4264.54
200675,5905.7456
200676,4871.273
200677,8762.312
200678,2227.8613
200679,1353.7198
200680,6037.0034
200681,3307.9946
200682,3001.1755
200683,102.53011
200684,340.3065
200685,1214.5477
200686,2921.246
200687,3328.2498
200688,717.1865
200689,11106.092
200690,1777.24
200691,3419.8025
200692,3011.1958
200693,6563.093
200694,286.99808
200695,316.1956
200696,6799.7886
200697,3727.8816
200698,30067.762
200699,482.99823
200700,1746.504
200701,6802.0977
200702,920.742
200703,7929.7075
200704,730.12225
200705,1197.7002
200706,3715.789
200707,2224.7422
200708,788.27057
200709,2089.0938
200710,638.26373
200711,5940.451
200712,12192.974
200713,10156.372
200714,1721.3422
200715,32159.652
200716,1187.531
200717,1251.1747
200718,5141.697
200719,3588.6504
200720,2811.2268
200721,1748.1472
200722,2328.97
200723,4064.2993
200724,977.561
200725,2162.8362
200726,279.51245
200727,195.89565
200728,3909.8616
200729,3893.9905
200730,1220.7422
200731,4840.8823
200732,905.3809
200733,6659.8906
200734,2055.5923
200735,1103.6445
200736,17028.988
200737,8434.24
200738,1536.3923
200739,460.9167
200740,7504.5215
200741,2559.006
200742,6732.818
200743,7658.418
200744,2150.0662
200745,3891.3726
200746,1342.5231
200747,1181.227
200748,41188.37
200749,727.98755
200750,13073.902
200751,6330.1714
200752,3089.0957
200753,4031.8245
200754,2294.8606
200755,3032.87
200756,4525.0093
200757,3354.3518
200758,2226.5576
200759,927.10126
200760,16997.137
200761,3785.1692
200762,3217.8804
200763,2664.1477
200764,705.81036
200765,13577.319
200766,763.23584
200767,1162.855
200768,676.1946
200769,15072.726
200770,335.61975
200771,2868.6902
200772,2126.8047
200773,5125.386
200774,12787.416
200775,2983.1807
200776,2701.4412
200777,3926.2993
200778,1890.7291
200779,4268.9395
200780,845.6257
