SaleID,price
200000,1277.1965
200001,1907.5656
200002,8861.806
200003,950.35815
200004,1980.9111
200005,1238.3267
200006,447.7493
200007,3121.644
200008,7959.6997
200009,595.51294
200010,625.1342
200011,2713.4236
200012,5393.0815
200013,8435.415
200014,1126.0099
200015,254.74829
200016,1712.3473
200017,8261.226
200018,6630.43
200019,551.9861
200020,24051.807
200021,7480.3667
200022,1967.426
200023,1550.9369
200024,746.5287
200025,8171.8857
200026,418.19843
200027,12425.796
200028,4021.887
200029,7845.419
200030,16678.365
200031,12590.902
200032,598.6431
200033,14265.046
200034,603.9326
200035,1991.965
200036,14026.845
200037,5803.792
200038,1548.731
200039,346.00476
200040,555.1512
200041,27632.28
200042,455.4747
200043,8060.8535
200044,19255.49
200045,518.50916
200046,16680.48
200047,17499.574
200048,2188.4084
200049,2859.8313
200050,447.31598
200051,4446.6035
200052,2642.0989
200053,476.35345
200054,12962.383
200055,10912.712
200056,5065.546
200057,3209.7314
200058,862.87646
200059,5276.944
200060,7831.64
200061,1144.8494
200062,5528.6133
200063,8196.35
200064,1309.042
200065,1665.0264
200066,473.67624
200067,10812.549
200068,199.12059
200069,17409.814
200070,8812.237
200071,272.31155
200072,6768.399
200073,18534.111
200074,4788.038
200075,13870.927
200076,2682.704
200077,318.82306
200078,368.93127
200079,3158.9348
200080,3072.4316
200081,2078.1257
200082,4228.9644
200083,406.62976
200084,1215.0765
200085,1244.4915
200086,6909.5405
200087,3339.4414
200088,3049.535
200089,36689.145
200090,2227.036
200091,205.7957
200092,1543.217
200093,15597.397
200094,6557.405
200095,5943.886
200096,2203.0955
200097,1220.2186
200098,441.17905
200099,16946.91
200100,21223.26
200101,7488.5977
200102,1798.7007
200103,10957.727
200104,5555.653
200105,4324.471
200106,8058.7397
200107,1674.0452
200108,14564.0205
200109,8080.483
200110,721.39215
200111,1946.342
200112,1808.1877
200113,572.0209
200114,2043.0029
200115,1217.666
200116,13811.8
200117,17059.06
200118,61455.617
200119,194.45946
200120,2466.999
200121,2484.3865
200122,700.46576
200123,2533.2698
200124,56286.547
200125,555.6112
200126,3046.412
200127,15911.951
200128,1666.2303
200129,5914.2407
200130,3865.3088
200131,3032.9944
200132,1455.9689
200133,2964.4834
200134,1431.8234
200135,2808.1938
200136,3978.8127
200137,614.9042
200138,10014.567
200139,6479.489
200140,2666.1716
200141,1441.5732
200142,6850.598
200143,4190.9185
200144,1405.1711
200145,6264.718
200146,2566.5247
200147,4640.2124
200148,3357.7678
200149,204.21115
200150,11141.697
200151,5045.649
200152,645.1167
200153,511.67896
200154,6395.8276
200155,2372.5022
200156,16615.256
200157,7990.773
200158,9943.11
200159,827.6929
200160,6385.2456
200161,7012.1494
200162,6546.262
200163,905.9019
200164,16466.102
200165,14703.574
200166,23336.982
200167,3831.6812
200168,38491.99
200169,707.51953
200170,2811.9658
200171,8788.802
200172,2011.0795
200173,35591.418
200174,1046.2552
200175,2514.8528
200176,8484.401
200177,5912.1987
200178,5426.3794
200179,3183.661
200180,875.66583
200181,16943.402
200182,4101.5796
200183,1144.8145
200184,2122.7014
200185,3296.5403
200186,3527.566
200187,4980.0654
200188,10352.501
200189,11645.917
200190,3464.5386
200191,2856.2705
200192,1154.5574
200193,4635.3813
200194,7278.917
200195,2288.787
200196,798.11707
200197,21542.305
200198,1369.019
200199,4520.6777
200200,420.89758
200201,7888.075
200202,2058.7798
200203,1556.6908
200204,8085.895
200205,5101.4277
200206,651.0776
200207,4266.1836
200208,5853.12
200209,1050.4369
200210,13747.783
200211,5447.5283
200212,6991.2397
200213,8840.633
200214,19534.688
200215,7044.4478
200216,3264.3855
200217,1279.6106
200218,10257.137
200219,1238.7031
200220,2478.6428
200221,8042.837
200222,2292.4543
200223,947.34125
200224,12259.404
200225,3530.5117
200226,1208.4972
200227,8794.244
200228,215.81792
200229,7144.3496
200230,9306.666
200231,4962.3027
200232,1061.6425
200233,7821.219
200234,317.33368
200235,8625.799
200236,11870.423
200237,4359.344
200238,7166.7153
200239,9090.378
200240,25700.594
200241,10744.669
200242,3816.335
200243,3172.9033
200244,6536.4355
200245,3941.516
200246,3652.52
200247,858.0695
200248,226.67462
200249,8853.214
200250,32182.174
200251,10361.421
200252,712.7027
200253,9323.12
200254,10949.504
200255,7271.589
200256,2450.2449
200257,10037.125
200258,3693.1584
200259,7912.21
200260,1436.2178
200261,3985.4907
200262,2973.7031
200263,9216.741
200264,7058.1816
200265,5797.23
200266,1063.3458
200267,14809.917
200268,7108.806
200269,3645.6277
200270,9107.553
200271,3087.493
200272,2327.7537
200273,17172.38
200274,397.23828
200275,14016.333
200276,2134.7173
200277,3147.0688
200278,1589.4902
200279,7958.9175
200280,1767.6554
200281,848.77594
200282,12829.562
200283,6477.9995
200284,386.23642
200285,4882.4424
200286,3434.187
200287,11757.668
200288,12327.655
200289,3153.458
200290,6838.4883
200291,8047.1567
200292,2307.7632
200293,8960.652
200294,6115.5693
200295,1393.696
200296,2990.07
200297,7551.0547
200298,1428.6179
200299,4492.3022
200300,5292.7827
200301,5660.619
200302,1508.2957
200303,5865.8857
200304,1867.8734
200305,4217.552
200306,1578.1118
200307,15426.466
200308,1665.7765
200309,1209.1964
200310,1110.0037
200311,1372.2108
200312,11089.696
200313,1675.5475
200314,3962.0532
200315,1088.2972
200316,38424.758
200317,2165.2158
200318,402.27185
200319,10288.48
200320,3181.0288
200321,30365.1
200322,12863.93
200323,1398.7168
200324,24570.314
200325,5705.6333
200326,2628.9612
200327,25842.29
200328,250.04517
200329,7677.792
200330,1841.0807
200331,1524.485
200332,12173.464
200333,1242.363
200334,463.84192
200335,1545.6061
200336,1414.9387
200337,931.66547
200338,2081.5828
200339,14216.409
200340,27670.387
200341,2289.2808
200342,6212.176
200343,1650.9353
200344,5713.3936
200345,6628.502
200346,1157.1246
200347,11782.746
200348,9596.218
200349,734.22516
200350,11774.916
200351,2337.0554
200352,769.93164
200353,1888.0962
200354,3487.7441
200355,487.33582
200356,3136.5366
200357,2705.4543
200358,2996.1665
200359,10422.734
200360,16276.3955
200361,1809.3717
200362,1952.4281
200363,1447.3304
200364,7626.258
200365,9577.163
200366,1007.8467
200367,5871.713
200368,5887.489
200369,5517.5503
200370,978.08984
200371,10694.888
200372,831.11993
200373,1220.1598
200374,693.9848
200375,1170.1808
200376,2685.858
200377,1789.9934
200378,1752.493
200379,1932.324
200380,709.3771
200381,4036.396
200382,31255.488
200383,2325.658
200384,2631.1455
200385,752.72864
200386,1092.5549
200387,3800.604
200388,6884.687
200389,7188.8286
200390,369.20566
200391,3281.414
200392,1045.4202
200393,2963.871
200394,4161.1177
200395,96.16752
200396,1998.4539
200397,1023.8666
200398,2304.7673
200399,838.79846
200400,2049.48
200401,4758.829
200402,1468.172
200403,3790.7048
200404,603.56866
200405,700.4153
200406,1828.5626
200407,1529.4241
200408,6700.3057
200409,11300.635
200410,8237.204
200411,1481.1924
200412,21729.521
200413,10973.477
200414,4344.3955
200415,9282.739
200416,7973.095
200417,1841.2643
200418,1073.473
200419,17981.69
200420,19616.293
200421,1369.0406
200422,1541.5184
200423,932.03906
200424,52950.086
200425,9205.636
200426,3847.6729
200427,19405.17
